run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
53.5496,50.7537,58.6806,89.9721,65.6293,48.3851,52.851,70.9408,48.4981,52.0415,67.9004,47.6694,53.7102,70.8748,76.1929,105.43,48.9095,62.9959,48.5276,75.2224,66.1887,48.7629,46.1383,41.7336,55.8512,50.536,53.7691,63.6333,53.4088,71.9919,60.025
53.5496,50.7537,58.0095,89.9721,60.3813,48.3851,52.851,70.9408,48.4981,52.0415,67.9004,47.6694,53.7102,70.8748,76.1929,105.43,48.9095,62.9959,48.5276,75.2224,60.1292,48.7629,46.1383,41.7336,50.6243,50.536,53.0999,63.6333,53.4088,71.9919,59.4291
53.5496,50.7537,58.0095,86.2608,60.3813,48.3851,52.851,70.9408,48.4981,51.173,67.9004,47.6694,53.7102,70.3585,76.1929,105.43,48.9095,62.9959,48.5276,71.3773,60.1292,48.7629,46.1383,41.7336,50.6243,49.2066,53.0999,63.6333,53.4088,70.613,59.0408
53.5496,50.5878,57.3968,85.901,58.7509,48.3851,52.851,70.9408,48.4981,51.173,67.9004,47.6694,53.7102,69.2951,76.1929,105.43,48.7656,62.9959,48.5276,71.3773,57.352,48.7629,46.1383,41.7336,50.6243,45.7798,53.0999,63.6333,53.4088,70.613,58.7015
53.4149,50.5878,54.2479,85.901,58.7509,48.3851,52.851,70.9408,48.4981,51.173,67.9004,47.6694,52.1695,69.2951,76.1929,105.43,46.5326,62.9959,48.5276,71.3773,57.352,48.6583,44.7634,41.2664,50.6243,45.7798,53.0999,63.6333,53.4088,70.613,58.4014
45.9134,50.5878,54.2479,85.901,58.7509,47.3373,49.4483,70.6597,48.4981,51.173,67.9004,47.6694,51.8996,69.2951,76.1929,104.78,46.5326,62.9959,48.5276,71.1232,57.352,48.6583,44.7634,41.2664,50.6243,45.7798,53.0999,63.6333,53.4088,70.613,57.9544
45.9134,50.5878,54.2479,85.901,58.7509,47.3373,44.4745,70.6597,48.4981,51.173,67.9004,44.0764,50.0071,69.2951,76.1929,104.78,46.5326,60.3002,48.5276,71.1232,57.352,48.6583,44.7634,41.2664,50.6243,45.7798,53.0999,63.6333,53.4088,70.613,57.5159
44.083,48.7798,54.2479,84.5802,58.7509,47.3373,43.1866,66.4107,48.4981,51.173,66.0644,44.0764,48.6347,69.2951,76.1929,104.78,46.0946,59.4032,48.5276,68.859,57.352,48.6583,43.3176,41.2664,50.6243,45.7472,52.7818,63.6333,53.4088,70.613,56.8793
44.083,48.7798,54.2479,84.5802,56.2391,47.3373,43.1866,66.4107,48.4981,51.173,66.0644,44.0764,48.6347,69.2951,76.1929,104.78,46.0946,59.4032,43.6308,68.859,57.352,48.6583,43.3176,41.2664,50.6243,45.7472,52.7818,63.6333,53.4088,70.613,56.6323
44.083,48.7798,52.7355,84.5802,55.852,47.3373,43.1214,66.4107,48.4981,51.173,63.7409,44.0764,48.6347,68.3016,76.1929,104.78,46.0946,59.382,43.6308,68.859,57.352,48.6583,43.3176,41.2664,50.6243,45.7472,52.7818,61.5726,53.4088,70.613,56.3869
44.083,48.7798,51.5824,84.5802,55.852,47.3373,42.503,62.6877,45.4455,51.1587,63.7409,44.0764,48.6347,68.3016,71.0037,104.78,46.0946,59.362,43.6308,68.859,56.3614,48.6583,43.2977,41.2664,50.6243,43.8587,50.5578,61.5726,52.522,70.613,55.7275
44.083,48.7798,51.5824,79.0857,53.8798,47.3373,42.503,62.6877,45.4455,51.1587,63.7409,44.0764,48.6347,68.3016,71.0037,104.78,44.6814,59.362,43.3079,68.859,55.996,42.6633,43.2977,41.2664,50.6243,43.8587,49.3639,61.5726,52.522,70.613,55.1689
44.083,48.7798,51.5824,79.0857,53.8798,47.3373,42.503,56.013,45.4455,51.1587,58.4956,44.0764,48.6347,68.3016,71.0037,104.78,44.6814,59.362,42.0827,65.7115,55.996,42.6633,43.2977,41.2664,50.6243,43.8587,49.3639,61.5726,52.1368,70.613,54.613
42.824,48.6883,51.5824,79.0857,53.8798,45.0912,42.503,56.013,45.4455,44.8996,52.9872,44.0764,48.6347,68.3016,71.0037,104.78,44.6814,57.1124,42.0827,65.7115,55.996,42.6633,43.2977,41.2664,48.4239,43.8587,49.3639,61.5726,52.1368,70.613,53.9525
